episode_id,episode_dir,jsonl_path,object_type,force_level,label,trial_number,contact_start_sec,evaluation_time_sec,phase,phase_confidence,left_force_outlier_ratio,right_force_outlier_ratio,grasp_start_sec,grasp_end_sec,fallback_evaluation_sec,quality_flag,error_detail,review_status
episode_20260717T063426_584635Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/03/episodes/episode_20260717T063426_584635Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/03/episodes/episode_20260717T063426_584635Z_000001/synced_data.jsonl,paper_cup,low,too_low,03,3.2316620349884033,4.544079542160034,adaptive_settled_contact,0.8,0.008743169398907104,0.001092896174863388,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063447_718646Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/04/episodes/episode_20260717T063447_718646Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/04/episodes/episode_20260717T063447_718646Z_000001/synced_data.jsonl,paper_cup,low,too_low,04,3.5836539268493652,4.385701417922974,adaptive_settled_contact,0.8,0.01371571072319202,0.0012468827930174563,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063549_536643Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/05/episodes/episode_20260717T063549_536643Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/05/episodes/episode_20260717T063549_536643Z_000001/synced_data.jsonl,paper_cup,low,too_low,05,3.488598585128784,4.288753032684326,adaptive_settled_contact,0.8,0.010078387458006719,0.0033594624860022394,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063608_713680Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/06/episodes/episode_20260717T063608_713680Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/06/episodes/episode_20260717T063608_713680Z_000001/synced_data.jsonl,paper_cup,low,too_low,06,3.633962869644165,4.449857950210571,adaptive_settled_contact,0.8,0.014476614699331848,0.0022271714922048997,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063711_735030Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/07/episodes/episode_20260717T063711_735030Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/07/episodes/episode_20260717T063711_735030Z_000001/synced_data.jsonl,paper_cup,low,too_low,07,4.385258436203003,5.216418981552124,adaptive_settled_contact,0.8,0.008583690987124463,0.034334763948497854,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063743_116319Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/08/episodes/episode_20260717T063743_116319Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/08/episodes/episode_20260717T063743_116319Z_000001/synced_data.jsonl,paper_cup,low,too_low,08,3.1225335597991943,3.9231925010681152,adaptive_settled_contact,0.8,0.013224821973550356,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063807_599986Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/09/episodes/episode_20260717T063807_599986Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/09/episodes/episode_20260717T063807_599986Z_000001/synced_data.jsonl,paper_cup,low,too_low,09,3.344411611557007,4.145604610443115,adaptive_settled_contact,0.8,0.014018691588785047,0.003115264797507788,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063834_815470Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/10/episodes/episode_20260717T063834_815470Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/10/episodes/episode_20260717T063834_815470Z_000001/synced_data.jsonl,paper_cup,low,too_low,10,3.5367989540100098,4.336968421936035,adaptive_settled_contact,0.8,0.014656144306651634,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063856_038904Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/11/episodes/episode_20260717T063856_038904Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/11/episodes/episode_20260717T063856_038904Z_000001/synced_data.jsonl,paper_cup,low,too_low,11,3.2181084156036377,4.018259048461914,adaptive_settled_contact,0.8,0.012738853503184714,0.018046709129511677,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063917_701966Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/12/episodes/episode_20260717T063917_701966Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/12/episodes/episode_20260717T063917_701966Z_000001/synced_data.jsonl,paper_cup,low,too_low,12,3.5203235149383545,4.321238279342651,adaptive_settled_contact,0.8,0.007385524372230428,0.007385524372230428,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T063939_352523Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/13/episodes/episode_20260717T063939_352523Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/13/episodes/episode_20260717T063939_352523Z_000001/synced_data.jsonl,paper_cup,low,too_low,13,3.4720022678375244,4.272407293319702,adaptive_settled_contact,0.8,0.013365735115431349,0.00850546780072904,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T064002_104383Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/14/episodes/episode_20260717T064002_104383Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/14/episodes/episode_20260717T064002_104383Z_000001/synced_data.jsonl,paper_cup,low,too_low,14,3.9988067150115967,4.831303358078003,adaptive_settled_contact,0.8,0.0064794816414686825,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T064025_496913Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/15/episodes/episode_20260717T064025_496913Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/15/episodes/episode_20260717T064025_496913Z_000001/synced_data.jsonl,paper_cup,low,too_low,15,3.009373664855957,3.889357328414917,adaptive_settled_contact,0.8,0.010817307692307692,0.004807692307692308,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T064050_701560Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/16/episodes/episode_20260717T064050_701560Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/16/episodes/episode_20260717T064050_701560Z_000001/synced_data.jsonl,paper_cup,low,too_low,16,4.463818073272705,5.265922546386719,adaptive_settled_contact,0.8,0.009210526315789473,0.006578947368421052,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T064114_900616Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/17/episodes/episode_20260717T064114_900616Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/17/episodes/episode_20260717T064114_900616Z_000001/synced_data.jsonl,paper_cup,low,too_low,17,3.376147985458374,4.78471040725708,adaptive_settled_contact,0.8,0.008264462809917356,0.026170798898071626,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T064135_924635Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/18/episodes/episode_20260717T064135_924635Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/18/episodes/episode_20260717T064135_924635Z_000001/synced_data.jsonl,paper_cup,low,too_low,18,3.0104103088378906,3.8270130157470703,adaptive_settled_contact,0.8,0.011673151750972763,0.0012970168612191958,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T064157_553347Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/19/episodes/episode_20260717T064157_553347Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/19/episodes/episode_20260717T064157_553347Z_000001/synced_data.jsonl,paper_cup,low,too_low,19,3.4561827182769775,5.119551420211792,adaptive_settled_contact,0.8,0.01072961373390558,0.009656652360515022,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T064219_088166Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/20/episodes/episode_20260717T064219_088166Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/low/20/episodes/episode_20260717T064219_088166Z_000001/synced_data.jsonl,paper_cup,low,too_low,20,3.7916290760040283,5.136466979980469,adaptive_settled_contact,0.8,0.009966777408637873,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062213_388428Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/01/episodes/episode_20260717T062213_388428Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/01/episodes/episode_20260717T062213_388428Z_000001/synced_data.jsonl,paper_cup,medium,fine,01,3.504546642303467,4.305692911148071,adaptive_settled_contact,0.8,0.008905852417302799,0.03307888040712468,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062236_705733Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/02/episodes/episode_20260717T062236_705733Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/02/episodes/episode_20260717T062236_705733Z_000001/synced_data.jsonl,paper_cup,medium,fine,02,3.569187641143799,5.024949073791504,adaptive_settled_contact,0.8,0.014925373134328358,0.009184845005740528,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062301_020086Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/03/episodes/episode_20260717T062301_020086Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/03/episodes/episode_20260717T062301_020086Z_000001/synced_data.jsonl,paper_cup,medium,fine,03,3.6489598751068115,4.801460266113281,adaptive_settled_contact,0.8,0.011123470522803115,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062323_910610Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/04/episodes/episode_20260717T062323_910610Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/04/episodes/episode_20260717T062323_910610Z_000001/synced_data.jsonl,paper_cup,medium,fine,04,3.633106231689453,4.4480299949646,adaptive_settled_contact,0.8,0.013856812933025405,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062405_020954Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/05/episodes/episode_20260717T062405_020954Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/05/episodes/episode_20260717T062405_020954Z_000001/synced_data.jsonl,paper_cup,medium,fine,05,4.096482515335083,4.975941181182861,adaptive_settled_contact,0.8,0.011723329425556858,0.02813599062133646,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062427_087755Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/06/episodes/episode_20260717T062427_087755Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/06/episodes/episode_20260717T062427_087755Z_000001/synced_data.jsonl,paper_cup,medium,fine,06,3.502657890319824,4.975889205932617,adaptive_settled_contact,0.8,0.013447432762836185,0.02689486552567237,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062456_147285Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/07/episodes/episode_20260717T062456_147285Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/07/episodes/episode_20260717T062456_147285Z_000001/synced_data.jsonl,paper_cup,medium,fine,07,4.112557888031006,5.102706432342529,adaptive_settled_contact,0.8,0.012359550561797753,0.0022471910112359553,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062519_620718Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/08/episodes/episode_20260717T062519_620718Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/08/episodes/episode_20260717T062519_620718Z_000001/synced_data.jsonl,paper_cup,medium,fine,08,3.5671896934509277,4.369352340698242,adaptive_settled_contact,0.8,0.014332965821389196,0.002205071664829107,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062541_911220Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/09/episodes/episode_20260717T062541_911220Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/09/episodes/episode_20260717T062541_911220Z_000001/synced_data.jsonl,paper_cup,medium,fine,09,4.033071279525757,5.5039544105529785,adaptive_settled_contact,0.8,0.009104704097116844,0.019726858877086494,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062617_712511Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/10/episodes/episode_20260717T062617_712511Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/10/episodes/episode_20260717T062617_712511Z_000001/synced_data.jsonl,paper_cup,medium,fine,10,3.3944597244262695,4.194795370101929,adaptive_settled_contact,0.8,0.010638297872340425,0.005319148936170213,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062638_513844Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/11/episodes/episode_20260717T062638_513844Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/11/episodes/episode_20260717T062638_513844Z_000001/synced_data.jsonl,paper_cup,medium,fine,11,3.362762928009033,4.561233282089233,adaptive_settled_contact,0.8,0.008869179600886918,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062658_999421Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/12/episodes/episode_20260717T062658_999421Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/12/episodes/episode_20260717T062658_999421Z_000001/synced_data.jsonl,paper_cup,medium,fine,12,3.5358707904815674,5.1355085372924805,adaptive_settled_contact,0.8,0.013452914798206279,0.002242152466367713,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062726_240714Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/13/episodes/episode_20260717T062726_240714Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/13/episodes/episode_20260717T062726_240714Z_000001/synced_data.jsonl,paper_cup,medium,fine,13,3.0073769092559814,4.544583320617676,adaptive_settled_contact,0.8,0.013937282229965157,0.0011614401858304297,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062747_040201Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/14/episodes/episode_20260717T062747_040201Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/14/episodes/episode_20260717T062747_040201Z_000001/synced_data.jsonl,paper_cup,medium,fine,14,3.8093202114105225,5.088959693908691,adaptive_settled_contact,0.8,0.010297482837528604,0.02745995423340961,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062807_716191Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/15/episodes/episode_20260717T062807_716191Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/15/episodes/episode_20260717T062807_716191Z_000001/synced_data.jsonl,paper_cup,medium,fine,15,4.433371067047119,5.248620986938477,adaptive_settled_contact,0.8,0.010327022375215147,0.012048192771084338,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062829_975267Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/16/episodes/episode_20260717T062829_975267Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/16/episodes/episode_20260717T062829_975267Z_000001/synced_data.jsonl,paper_cup,medium,fine,16,3.008052110671997,3.8246381282806396,adaptive_settled_contact,0.8,0.009111617312072893,0.00683371298405467,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062850_049750Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/17/episodes/episode_20260717T062850_049750Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/17/episodes/episode_20260717T062850_049750Z_000001/synced_data.jsonl,paper_cup,medium,fine,17,3.266298294067383,4.066685914993286,adaptive_settled_contact,0.8,0.011627906976744186,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062910_219714Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/18/episodes/episode_20260717T062910_219714Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/18/episodes/episode_20260717T062910_219714Z_000001/synced_data.jsonl,paper_cup,medium,fine,18,5.168976306915283,6.543855905532837,adaptive_settled_contact,0.8,0.009269988412514484,0.0,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062931_986945Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/19/episodes/episode_20260717T062931_986945Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/19/episodes/episode_20260717T062931_986945Z_000001/synced_data.jsonl,paper_cup,medium,fine,19,3.5346579551696777,4.334722518920898,adaptive_settled_contact,0.8,0.009334889148191364,0.003500583430571762,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T062957_539270Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/20/episodes/episode_20260717T062957_539270Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/paper_cup/medium/20/episodes/episode_20260717T062957_539270Z_000001/synced_data.jsonl,paper_cup,medium,fine,20,3.5527167320251465,4.367913722991943,adaptive_settled_contact,0.8,0.007360672975814932,0.030494216614090432,3.0,7.0,3.0,force_outlier_present,,pending
episode_20260717T075843_343877Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/01/episodes/episode_20260717T075843_343877Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/01/episodes/episode_20260717T075843_343877Z_000001/synced_data.jsonl,softball,high,too_high,01,4.497168302536011,5.297168302536011,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075903_708928Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/02/episodes/episode_20260717T075903_708928Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/02/episodes/episode_20260717T075903_708928Z_000001/synced_data.jsonl,softball,high,too_high,02,3.5525741577148438,4.912848711013794,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075924_112428Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/03/episodes/episode_20260717T075924_112428Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/03/episodes/episode_20260717T075924_112428Z_000001/synced_data.jsonl,softball,high,too_high,03,3.6633174419403076,4.463317441940307,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075943_749965Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/04/episodes/episode_20260717T075943_749965Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/04/episodes/episode_20260717T075943_749965Z_000001/synced_data.jsonl,softball,high,too_high,04,3.903791666030884,5.375111103057861,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T080027_065299Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/05/episodes/episode_20260717T080027_065299Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/05/episodes/episode_20260717T080027_065299Z_000001/synced_data.jsonl,softball,high,too_high,05,3.1400039196014404,4.1285905838012695,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T080047_716448Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/06/episodes/episode_20260717T080047_716448Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/06/episodes/episode_20260717T080047_716448Z_000001/synced_data.jsonl,softball,high,too_high,06,3.121565818786621,3.9373087882995605,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T080108_024046Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/07/episodes/episode_20260717T080108_024046Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/07/episodes/episode_20260717T080108_024046Z_000001/synced_data.jsonl,softball,high,too_high,07,3.0419692993164062,3.842174768447876,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T080127_196719Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/08/episodes/episode_20260717T080127_196719Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/08/episodes/episode_20260717T080127_196719Z_000001/synced_data.jsonl,softball,high,too_high,08,3.5360610485076904,4.350121736526489,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T080147_873773Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/09/episodes/episode_20260717T080147_873773Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/09/episodes/episode_20260717T080147_873773Z_000001/synced_data.jsonl,softball,high,too_high,09,3.5693883895874023,5.009066820144653,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T080208_813021Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/10/episodes/episode_20260717T080208_813021Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/10/episodes/episode_20260717T080208_813021Z_000001/synced_data.jsonl,softball,high,too_high,10,3.2974207401275635,4.097445011138916,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T074621_536633Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/11/episodes/episode_20260717T074621_536633Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/11/episodes/episode_20260717T074621_536633Z_000001/synced_data.jsonl,softball,high,too_high,11,3.6317880153656006,4.431910991668701,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T074705_909917Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/12/episodes/episode_20260717T074705_909917Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/12/episodes/episode_20260717T074705_909917Z_000001/synced_data.jsonl,softball,high,too_high,12,3.4259440898895264,4.225944089889526,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T074852_666027Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/13/episodes/episode_20260717T074852_666027Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/13/episodes/episode_20260717T074852_666027Z_000001/synced_data.jsonl,softball,high,too_high,13,3.344700813293457,4.144700813293457,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T074951_104460Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/14/episodes/episode_20260717T074951_104460Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/14/episodes/episode_20260717T074951_104460Z_000001/synced_data.jsonl,softball,high,too_high,14,3.0082852840423584,5.648752450942993,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075015_697065Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/15/episodes/episode_20260717T075015_697065Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/15/episodes/episode_20260717T075015_697065Z_000001/synced_data.jsonl,softball,high,too_high,15,3.1823010444641113,6.6077799797058105,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075117_659365Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/16/episodes/episode_20260717T075117_659365Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/16/episodes/episode_20260717T075117_659365Z_000001/synced_data.jsonl,softball,high,too_high,16,3.0580332279205322,4.1289873123168945,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075137_801183Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/17/episodes/episode_20260717T075137_801183Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/17/episodes/episode_20260717T075137_801183Z_000001/synced_data.jsonl,softball,high,too_high,17,3.3917081356048584,4.672187566757202,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075159_009264Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/18/episodes/episode_20260717T075159_009264Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/18/episodes/episode_20260717T075159_009264Z_000001/synced_data.jsonl,softball,high,too_high,18,3.954252243041992,4.754252243041992,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260717T075218_531099Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/19/episodes/episode_20260717T075218_531099Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/softball/high/19/episodes/episode_20260717T075218_531099Z_000001/synced_data.jsonl,softball,high,too_high,19,3.536154270172119,6.705042362213135,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
