episode_id,episode_dir,jsonl_path,object_type,force_level,label,trial_number,duration_sec,num_synced_records,left_force_valid_ratio,right_force_valid_ratio,left_gelsight_valid_ratio,right_gelsight_valid_ratio,quality_flag
episode_20260722T024125_226935Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/03/episodes/episode_20260722T024125_226935Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/03/episodes/episode_20260722T024125_226935Z_000001/synced_data.jsonl,marker,low,too_low,03,14.917255163192749,777,1.0,1.0,1.0,1.0,ok
episode_20260722T024148_921214Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/04/episodes/episode_20260722T024148_921214Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/04/episodes/episode_20260722T024148_921214Z_000001/synced_data.jsonl,marker,low,too_low,04,14.983269453048706,537,1.0,1.0,1.0,1.0,ok
episode_20260722T024217_460360Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/05/episodes/episode_20260722T024217_460360Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/05/episodes/episode_20260722T024217_460360Z_000001/synced_data.jsonl,marker,low,too_low,05,14.948846340179443,851,1.0,1.0,1.0,1.0,ok
episode_20260722T024245_137181Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/06/episodes/episode_20260722T024245_137181Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/06/episodes/episode_20260722T024245_137181Z_000001/synced_data.jsonl,marker,low,too_low,06,14.981813907623291,1003,1.0,1.0,1.0,1.0,ok
episode_20260722T024307_705066Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/07/episodes/episode_20260722T024307_705066Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/07/episodes/episode_20260722T024307_705066Z_000001/synced_data.jsonl,marker,low,too_low,07,14.935656309127808,978,1.0,1.0,1.0,1.0,ok
episode_20260722T024330_155551Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/08/episodes/episode_20260722T024330_155551Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/08/episodes/episode_20260722T024330_155551Z_000001/synced_data.jsonl,marker,low,too_low,08,14.981180667877197,751,1.0,1.0,1.0,1.0,ok
episode_20260722T024439_220470Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/09/episodes/episode_20260722T024439_220470Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/09/episodes/episode_20260722T024439_220470Z_000001/synced_data.jsonl,marker,low,too_low,09,14.94936728477478,951,1.0,1.0,1.0,1.0,ok
episode_20260722T024500_647435Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/10/episodes/episode_20260722T024500_647435Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/10/episodes/episode_20260722T024500_647435Z_000001/synced_data.jsonl,marker,low,too_low,10,14.630094051361084,581,1.0,1.0,1.0,1.0,ok
episode_20260722T024521_383777Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/11/episodes/episode_20260722T024521_383777Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/11/episodes/episode_20260722T024521_383777Z_000001/synced_data.jsonl,marker,low,too_low,11,14.982272148132324,953,1.0,1.0,1.0,1.0,ok
episode_20260722T024626_392965Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/12/episodes/episode_20260722T024626_392965Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/12/episodes/episode_20260722T024626_392965Z_000001/synced_data.jsonl,marker,low,too_low,12,14.981106281280518,924,1.0,1.0,1.0,1.0,ok
episode_20260722T024648_271994Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/13/episodes/episode_20260722T024648_271994Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/13/episodes/episode_20260722T024648_271994Z_000001/synced_data.jsonl,marker,low,too_low,13,14.980356454849243,712,1.0,1.0,1.0,1.0,ok
episode_20260722T024806_979455Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/14/episodes/episode_20260722T024806_979455Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/14/episodes/episode_20260722T024806_979455Z_000001/synced_data.jsonl,marker,low,too_low,14,14.599509954452515,707,1.0,1.0,1.0,1.0,ok
episode_20260722T024828_622324Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/15/episodes/episode_20260722T024828_622324Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/15/episodes/episode_20260722T024828_622324Z_000001/synced_data.jsonl,marker,low,too_low,15,14.94822645187378,1006,1.0,1.0,1.0,1.0,ok
episode_20260722T024903_109023Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/16/episodes/episode_20260722T024903_109023Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/16/episodes/episode_20260722T024903_109023Z_000001/synced_data.jsonl,marker,low,too_low,16,14.98054552078247,855,1.0,1.0,1.0,1.0,ok
episode_20260722T024923_370104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/17/episodes/episode_20260722T024923_370104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/17/episodes/episode_20260722T024923_370104Z_000001/synced_data.jsonl,marker,low,too_low,17,14.11566710472107,751,1.0,1.0,1.0,1.0,ok
episode_20260722T024954_791457Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/18/episodes/episode_20260722T024954_791457Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/18/episodes/episode_20260722T024954_791457Z_000001/synced_data.jsonl,marker,low,too_low,18,14.98011565208435,974,1.0,1.0,1.0,1.0,ok
episode_20260722T025018_571687Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/19/episodes/episode_20260722T025018_571687Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/19/episodes/episode_20260722T025018_571687Z_000001/synced_data.jsonl,marker,low,too_low,19,14.934748649597168,805,1.0,1.0,1.0,1.0,ok
episode_20260722T025038_819184Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/20/episodes/episode_20260722T025038_819184Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/20/episodes/episode_20260722T025038_819184Z_000001/synced_data.jsonl,marker,low,too_low,20,12.453345537185669,779,1.0,1.0,1.0,1.0,ok
episode_20260722T022622_329646Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/01/episodes/episode_20260722T022622_329646Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/01/episodes/episode_20260722T022622_329646Z_000001/synced_data.jsonl,marker,medium,fine,01,14.996905088424683,808,1.0,1.0,1.0,1.0,ok
episode_20260722T022643_584230Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/02/episodes/episode_20260722T022643_584230Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/02/episodes/episode_20260722T022643_584230Z_000001/synced_data.jsonl,marker,medium,fine,02,14.980894565582275,749,1.0,1.0,1.0,1.0,ok
episode_20260722T022704_625513Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/03/episodes/episode_20260722T022704_625513Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/03/episodes/episode_20260722T022704_625513Z_000001/synced_data.jsonl,marker,medium,fine,03,14.981727600097656,816,1.0,1.0,1.0,1.0,ok
episode_20260722T022724_511689Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/04/episodes/episode_20260722T022724_511689Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/04/episodes/episode_20260722T022724_511689Z_000001/synced_data.jsonl,marker,medium,fine,04,14.981940031051636,683,1.0,1.0,1.0,1.0,ok
episode_20260722T022748_751907Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/05/episodes/episode_20260722T022748_751907Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/05/episodes/episode_20260722T022748_751907Z_000001/synced_data.jsonl,marker,medium,fine,05,14.788555383682251,864,1.0,1.0,1.0,1.0,ok
episode_20260722T022854_281665Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/06/episodes/episode_20260722T022854_281665Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/06/episodes/episode_20260722T022854_281665Z_000001/synced_data.jsonl,marker,medium,fine,06,14.835623979568481,687,1.0,1.0,1.0,1.0,ok
episode_20260722T022920_355972Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/07/episodes/episode_20260722T022920_355972Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/07/episodes/episode_20260722T022920_355972Z_000001/synced_data.jsonl,marker,medium,fine,07,14.983328104019165,660,1.0,1.0,1.0,1.0,ok
episode_20260722T022942_691398Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/08/episodes/episode_20260722T022942_691398Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/08/episodes/episode_20260722T022942_691398Z_000001/synced_data.jsonl,marker,medium,fine,08,14.996779441833496,625,1.0,1.0,1.0,1.0,ok
episode_20260722T023006_819199Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/09/episodes/episode_20260722T023006_819199Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/09/episodes/episode_20260722T023006_819199Z_000001/synced_data.jsonl,marker,medium,fine,09,14.756095886230469,826,1.0,1.0,1.0,1.0,ok
episode_20260722T023219_143664Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/10/episodes/episode_20260722T023219_143664Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/10/episodes/episode_20260722T023219_143664Z_000001/synced_data.jsonl,marker,medium,fine,10,14.981231451034546,868,1.0,1.0,1.0,1.0,ok
episode_20260722T023241_406868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/11/episodes/episode_20260722T023241_406868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/11/episodes/episode_20260722T023241_406868Z_000001/synced_data.jsonl,marker,medium,fine,11,14.964625597000122,874,1.0,1.0,1.0,1.0,ok
episode_20260722T023403_610441Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/12/episodes/episode_20260722T023403_610441Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/12/episodes/episode_20260722T023403_610441Z_000001/synced_data.jsonl,marker,medium,fine,12,14.950052499771118,699,1.0,1.0,1.0,1.0,ok
episode_20260722T023428_040178Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/13/episodes/episode_20260722T023428_040178Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/13/episodes/episode_20260722T023428_040178Z_000001/synced_data.jsonl,marker,medium,fine,13,14.982080936431885,711,1.0,1.0,1.0,1.0,ok
episode_20260722T023449_607520Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/14/episodes/episode_20260722T023449_607520Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/14/episodes/episode_20260722T023449_607520Z_000001/synced_data.jsonl,marker,medium,fine,14,14.983075380325317,744,1.0,1.0,1.0,1.0,ok
episode_20260722T023730_087104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/15/episodes/episode_20260722T023730_087104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/15/episodes/episode_20260722T023730_087104Z_000001/synced_data.jsonl,marker,medium,fine,15,14.915035963058472,908,1.0,1.0,1.0,1.0,ok
episode_20260722T023755_052190Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/16/episodes/episode_20260722T023755_052190Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/16/episodes/episode_20260722T023755_052190Z_000001/synced_data.jsonl,marker,medium,fine,16,14.980287551879883,731,1.0,1.0,1.0,1.0,ok
episode_20260722T023826_473639Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/17/episodes/episode_20260722T023826_473639Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/17/episodes/episode_20260722T023826_473639Z_000001/synced_data.jsonl,marker,medium,fine,17,14.997406721115112,621,1.0,1.0,1.0,1.0,ok
episode_20260722T023850_820045Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/18/episodes/episode_20260722T023850_820045Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/18/episodes/episode_20260722T023850_820045Z_000001/synced_data.jsonl,marker,medium,fine,18,14.645699262619019,522,1.0,1.0,1.0,1.0,ok
episode_20260722T023912_790087Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/19/episodes/episode_20260722T023912_790087Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/19/episodes/episode_20260722T023912_790087Z_000001/synced_data.jsonl,marker,medium,fine,19,14.741449117660522,851,1.0,1.0,1.0,1.0,ok
episode_20260722T023942_683393Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/20/episodes/episode_20260722T023942_683393Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/20/episodes/episode_20260722T023942_683393Z_000001/synced_data.jsonl,marker,medium,fine,20,14.979662895202637,733,1.0,1.0,1.0,1.0,ok
episode_20260723T022853_685678Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/01/episodes/episode_20260723T022853_685678Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/01/episodes/episode_20260723T022853_685678Z_000001/synced_data.jsonl,orange,high,too_high,01,14.086760520935059,807,1.0,1.0,1.0,1.0,ok
episode_20260723T022941_723688Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/02/episodes/episode_20260723T022941_723688Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/02/episodes/episode_20260723T022941_723688Z_000001/synced_data.jsonl,orange,high,too_high,02,14.807813882827759,819,1.0,1.0,1.0,1.0,ok
episode_20260723T023034_611763Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/03/episodes/episode_20260723T023034_611763Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/03/episodes/episode_20260723T023034_611763Z_000001/synced_data.jsonl,orange,high,too_high,03,14.933780431747437,851,1.0,1.0,1.0,1.0,ok
episode_20260723T023056_842038Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/04/episodes/episode_20260723T023056_842038Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/04/episodes/episode_20260723T023056_842038Z_000001/synced_data.jsonl,orange,high,too_high,04,14.964111804962158,836,1.0,1.0,1.0,1.0,ok
episode_20260723T023119_973154Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/05/episodes/episode_20260723T023119_973154Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/05/episodes/episode_20260723T023119_973154Z_000001/synced_data.jsonl,orange,high,too_high,05,14.979691982269287,920,1.0,1.0,1.0,1.0,ok
episode_20260723T023141_776173Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/06/episodes/episode_20260723T023141_776173Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/06/episodes/episode_20260723T023141_776173Z_000001/synced_data.jsonl,orange,high,too_high,06,14.979670524597168,483,1.0,1.0,1.0,1.0,ok
episode_20260723T023204_072803Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/07/episodes/episode_20260723T023204_072803Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/07/episodes/episode_20260723T023204_072803Z_000001/synced_data.jsonl,orange,high,too_high,07,14.95049786567688,765,1.0,1.0,1.0,1.0,ok
episode_20260723T023444_076165Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/08/episodes/episode_20260723T023444_076165Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/08/episodes/episode_20260723T023444_076165Z_000001/synced_data.jsonl,orange,high,too_high,08,14.998169183731079,594,1.0,1.0,1.0,1.0,ok
episode_20260723T024110_856100Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/09/episodes/episode_20260723T024110_856100Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/09/episodes/episode_20260723T024110_856100Z_000001/synced_data.jsonl,orange,high,too_high,09,14.740737676620483,897,1.0,1.0,1.0,1.0,ok
episode_20260723T024308_741252Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/10/episodes/episode_20260723T024308_741252Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/10/episodes/episode_20260723T024308_741252Z_000001/synced_data.jsonl,orange,high,too_high,10,14.916144847869873,959,1.0,1.0,1.0,1.0,ok
episode_20260723T024432_078273Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/11/episodes/episode_20260723T024432_078273Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/11/episodes/episode_20260723T024432_078273Z_000001/synced_data.jsonl,orange,high,too_high,11,14.983712196350098,898,1.0,1.0,1.0,1.0,ok
episode_20260723T024514_969611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/12/episodes/episode_20260723T024514_969611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/12/episodes/episode_20260723T024514_969611Z_000001/synced_data.jsonl,orange,high,too_high,12,14.900587320327759,873,1.0,1.0,1.0,1.0,ok
episode_20260723T024536_265743Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/13/episodes/episode_20260723T024536_265743Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/13/episodes/episode_20260723T024536_265743Z_000001/synced_data.jsonl,orange,high,too_high,13,14.870178699493408,822,1.0,1.0,1.0,1.0,ok
episode_20260723T024558_462611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/14/episodes/episode_20260723T024558_462611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/14/episodes/episode_20260723T024558_462611Z_000001/synced_data.jsonl,orange,high,too_high,14,14.980568647384644,865,1.0,1.0,1.0,1.0,ok
episode_20260723T024738_047068Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/15/episodes/episode_20260723T024738_047068Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/15/episodes/episode_20260723T024738_047068Z_000001/synced_data.jsonl,orange,high,too_high,15,14.948271751403809,883,1.0,1.0,1.0,1.0,ok
episode_20260723T024838_789954Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/16/episodes/episode_20260723T024838_789954Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/16/episodes/episode_20260723T024838_789954Z_000001/synced_data.jsonl,orange,high,too_high,16,14.933554410934448,948,1.0,1.0,1.0,1.0,ok
episode_20260723T024908_942966Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/17/episodes/episode_20260723T024908_942966Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/17/episodes/episode_20260723T024908_942966Z_000001/synced_data.jsonl,orange,high,too_high,17,14.917649030685425,981,1.0,1.0,1.0,1.0,ok
episode_20260723T024930_667057Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/18/episodes/episode_20260723T024930_667057Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/18/episodes/episode_20260723T024930_667057Z_000001/synced_data.jsonl,orange,high,too_high,18,14.917747974395752,810,1.0,1.0,1.0,1.0,ok
episode_20260723T025102_693358Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/19/episodes/episode_20260723T025102_693358Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/19/episodes/episode_20260723T025102_693358Z_000001/synced_data.jsonl,orange,high,too_high,19,14.93398404121399,707,1.0,1.0,1.0,1.0,ok
episode_20260723T025124_797711Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/20/episodes/episode_20260723T025124_797711Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/20/episodes/episode_20260723T025124_797711Z_000001/synced_data.jsonl,orange,high,too_high,20,14.96505355834961,908,1.0,1.0,1.0,1.0,ok
episode_20260723T021251_867037Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/01/episodes/episode_20260723T021251_867037Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/01/episodes/episode_20260723T021251_867037Z_000001/synced_data.jsonl,orange,low,too_low,01,14.965774059295654,869,1.0,1.0,1.0,1.0,ok
episode_20260723T021318_442210Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/02/episodes/episode_20260723T021318_442210Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/02/episodes/episode_20260723T021318_442210Z_000001/synced_data.jsonl,orange,low,too_low,02,14.966702699661255,840,1.0,1.0,1.0,1.0,ok
episode_20260723T021339_988873Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/03/episodes/episode_20260723T021339_988873Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/03/episodes/episode_20260723T021339_988873Z_000001/synced_data.jsonl,orange,low,too_low,03,14.163894891738892,695,1.0,1.0,1.0,1.0,ok
episode_20260723T021402_300761Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/04/episodes/episode_20260723T021402_300761Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/04/episodes/episode_20260723T021402_300761Z_000001/synced_data.jsonl,orange,low,too_low,04,12.198132991790771,648,1.0,1.0,1.0,1.0,ok
episode_20260723T021423_605868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/05/episodes/episode_20260723T021423_605868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/05/episodes/episode_20260723T021423_605868Z_000001/synced_data.jsonl,orange,low,too_low,05,14.91727328300476,960,1.0,1.0,1.0,1.0,ok
episode_20260723T021447_997630Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/06/episodes/episode_20260723T021447_997630Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/06/episodes/episode_20260723T021447_997630Z_000001/synced_data.jsonl,orange,low,too_low,06,14.997525930404663,808,1.0,1.0,1.0,1.0,ok
episode_20260723T021547_370767Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/07/episodes/episode_20260723T021547_370767Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/07/episodes/episode_20260723T021547_370767Z_000001/synced_data.jsonl,orange,low,too_low,07,14.981503248214722,1044,1.0,1.0,1.0,1.0,ok
episode_20260723T021607_137371Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/08/episodes/episode_20260723T021607_137371Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/08/episodes/episode_20260723T021607_137371Z_000001/synced_data.jsonl,orange,low,too_low,08,14.966169595718384,879,1.0,1.0,1.0,1.0,ok
episode_20260723T021627_265166Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/09/episodes/episode_20260723T021627_265166Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/09/episodes/episode_20260723T021627_265166Z_000001/synced_data.jsonl,orange,low,too_low,09,14.968153476715088,978,1.0,1.0,1.0,1.0,ok
episode_20260723T021649_673575Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/10/episodes/episode_20260723T021649_673575Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/10/episodes/episode_20260723T021649_673575Z_000001/synced_data.jsonl,orange,low,too_low,10,14.692944288253784,1073,1.0,1.0,1.0,1.0,ok
episode_20260723T021758_616414Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/11/episodes/episode_20260723T021758_616414Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/11/episodes/episode_20260723T021758_616414Z_000001/synced_data.jsonl,orange,low,too_low,11,14.710978984832764,702,1.0,1.0,1.0,1.0,ok
episode_20260723T021821_577867Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/12/episodes/episode_20260723T021821_577867Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/12/episodes/episode_20260723T021821_577867Z_000001/synced_data.jsonl,orange,low,too_low,12,14.949699640274048,770,1.0,1.0,1.0,1.0,ok
